UniqueID,ObservationID,Site,PugetSoundRegion,OnOff,Habitat,ReferenceType,reference_treatment,CenterEdge,habitat_type,SD_card_number,video_segment_number,VideoDate,visibility,eelgrass_algae_bare,eelgrass_obstructing_view,time_of_high_tide,Subject,vertical_distribution,trophic_level,TL,morphology,prey_phyla,reproductive_mode_functional_group,feeding_mode,count,feeding_behavior,Comment_start,Comment_stop,NewFG,Year,Month,J_NumSquaresShoots_eel,J_NumShootsDiagonal_eel,J_MaxBladeLength_cm_eel,J_SheathLength_cm_eel,J_MaxSheathWidth_eel,J_DryEpiphyteMass__eel,J_DryAboveGroundEelgrassBiomass__eel,M_NumSquaresShoots_eel,M_NumShootsDiagonal_eel,M_NMaxBladeLength_cm_eel,M_NSheathLength_cm_eel,M_NMaxSheathWidth_eel,M_NDryEpiphyteMass__eel,M_NDryAboveGroundEelgrassBiomass__eel,O_NumSquaresShoots_eel,structure,Aq
243,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
245,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
247,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
248,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
250,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
252,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
254,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
256,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
258,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,1,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
260,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
262,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
264,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
266,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
269,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
270,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
273,SD26 284 7_24_2017,Chelsea,South Sound,Off,Flipbag,NA,T,Center,Flipbag,SD26,284,7_24_2017,low,algae,no,0.835416667,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2017,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,HStr,AqYes
357,SD37 369 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,369,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
358,SD37 369 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,369,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
359,SD37 369 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,369,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
362,SD37 370 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,370,6_11_2018,medium,bare/algae,no,NA,crab,benthic,3,3,cancroid,2 to 4,O,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
364,SD37 371 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,371,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
366,SD37 371 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,371,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
368,SD37 371 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,371,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
372,SD37 371 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,371,6_11_2018,medium,bare/algae,no,NA,crab,benthic,3,3,cancroid,2 to 4,O,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
374,SD37 371 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,371,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
376,SD37 371 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,371,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
378,SD37 371 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,371,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
380,SD37 372 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,372,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
382,SD37 372 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,372,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
384,SD37 372 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,372,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
386,SD37 372 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,372,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
388,SD37 372 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,372,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
390,SD37 372 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,372,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
392,SD37 372 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,372,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
394,SD37 372 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,372,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
396,SD37 372 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,372,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
398,SD37 372 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,372,6_11_2018,medium,bare/algae,no,NA,crab,benthic,3,3,cancroid,2 to 4,O,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
400,SD37 373 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,373,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
402,SD37 373 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,373,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
403,SD37 373 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,373,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
406,SD37 373 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,373,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
408,SD37 373 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,373,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
410,SD37 373 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,373,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
412,SD37 375 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,375,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
414,SD37 375 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,375,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
416,SD37 375 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,375,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
418,SD37 375 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,375,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
420,SD37 375 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,375,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
422,SD37 375 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,375,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
424,SD37 375 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,375,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
426,SD37 375 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,375,6_11_2018,medium,bare/algae,no,NA,crab,benthic,3,3,cancroid,2 to 4,O,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
428,SD37 375 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,375,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
430,SD37 375 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,375,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
431,SD37 375 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,375,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
434,SD37 376 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,376,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
436,SD37 376 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,376,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
437,SD37 377 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,377,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
439,SD37 377 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,377,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
445,SD37 377 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,377,6_11_2018,medium,bare/algae,no,NA,crab,benthic,3,3,cancroid,2 to 4,O,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
447,SD37 377 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,377,6_11_2018,medium,bare/algae,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
449,SD37 378 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,378,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
454,SD37 378 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,378,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
455,SD37 378 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,378,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
457,SD37 379 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,379,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
459,SD37 379 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,379,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
461,SD37 379 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,379,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
463,SD37 379 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,379,6_11_2018,medium,bare/algae,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
466,SD37 379 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,379,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
468,SD37 379 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,379,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
469,SD37 379 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,379,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
472,SD37 379 6_11_2018,Marty Beagle,South Sound,off bottom,Flipbag,NA,T,Center,Flipbag,37,379,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,2 to 4,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,HStr,AqYes
474,SD6 397 6_11_2018,Marty Beagle,South Sound,sediment,Flipbag,sediment,R,Center,Flipbag,6,397,6_11_2018,medium,bare/algae,no,NA,surf perch,pelagic/free swimming,3 ± 0.31,3,fusiform,3,V,ZP,1,0,NA,NA,PelFusZP,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,HStr,AqYes
477,SD6 397 6_11_2018,Marty Beagle,South Sound,sediment,Flipbag,sediment,R,Center,Flipbag,6,397,6_11_2018,medium,bare/algae,no,NA,crab,benthic,3,3,cancroid,2 to 4,O,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,HStr,AqYes
479,SD6 397 6_11_2018,Marty Beagle,South Sound,sediment,Flipbag,sediment,R,Center,Flipbag,6,397,6_11_2018,medium,bare/algae,no,NA,crab,benthic,3,3,cancroid,2 to 4,O,ZB or OP,1,0,NA,NA,Crabs,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,HStr,AqYes
481,SD6 397 6_11_2018,Marty Beagle,South Sound,sediment,Flipbag,sediment,R,Center,Flipbag,6,397,6_11_2018,medium,bare/algae,no,NA,sculpin,demersal,3.7 ± 0.64,3.7,cottoid-like,3,O,ZB,1,0,NA,NA,DemOpp,2018,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,HStr,AqYes
